,eval_win_rate,algo,step,scenario
47,0.43,ARMAPPO,19200000.0,academy_corner
48,0.39,ARMAPPO,19600000.0,academy_corner
49,0.31,ARMAPPO,20000000.0,academy_corner
0,0.0,ARMAPPO,400000.0,academy_corner
1,0.05,ARMAPPO,800000.0,academy_corner
2,0.11,ARMAPPO,1200000.0,academy_corner
3,0.36,ARMAPPO,1600000.0,academy_corner
4,0.19,ARMAPPO,2000000.0,academy_corner
5,0.22,ARMAPPO,2400000.0,academy_corner
6,0.38,ARMAPPO,2800000.0,academy_corner
7,0.36,ARMAPPO,3200000.0,academy_corner
8,0.3,ARMAPPO,3600000.0,academy_corner
9,0.32,ARMAPPO,4000000.0,academy_corner
10,0.32,ARMAPPO,4400000.0,academy_corner
11,0.33,ARMAPPO,4800000.0,academy_corner
12,0.3,ARMAPPO,5200000.0,academy_corner
13,0.38,ARMAPPO,5600000.0,academy_corner
14,0.28,ARMAPPO,6000000.0,academy_corner
15,0.29,ARMAPPO,6400000.0,academy_corner
16,0.44,ARMAPPO,6800000.0,academy_corner
17,0.35,ARMAPPO,7200000.0,academy_corner
18,0.3,ARMAPPO,7600000.0,academy_corner
19,0.36,ARMAPPO,8000000.0,academy_corner
20,0.33,ARMAPPO,8400000.0,academy_corner
21,0.36,ARMAPPO,8800000.0,academy_corner
22,0.36,ARMAPPO,9200000.0,academy_corner
23,0.34,ARMAPPO,9600000.0,academy_corner
24,0.36,ARMAPPO,10000000.0,academy_corner
25,0.49,ARMAPPO,10400000.0,academy_corner
26,0.47,ARMAPPO,10800000.0,academy_corner
27,0.47,ARMAPPO,11200000.0,academy_corner
28,0.39,ARMAPPO,11600000.0,academy_corner
29,0.4,ARMAPPO,12000000.0,academy_corner
30,0.45,ARMAPPO,12400000.0,academy_corner
31,0.42,ARMAPPO,12800000.0,academy_corner
32,0.41,ARMAPPO,13200000.0,academy_corner
33,0.41,ARMAPPO,13600000.0,academy_corner
34,0.37,ARMAPPO,14000000.0,academy_corner
35,0.44,ARMAPPO,14400000.0,academy_corner
36,0.41,ARMAPPO,14800000.0,academy_corner
37,0.39,ARMAPPO,15200000.0,academy_corner
38,0.4,ARMAPPO,15600000.0,academy_corner
39,0.34,ARMAPPO,16000000.0,academy_corner
40,0.32,ARMAPPO,16400000.0,academy_corner
41,0.42,ARMAPPO,16800000.0,academy_corner
42,0.41,ARMAPPO,17200000.0,academy_corner
43,0.44,ARMAPPO,17600000.0,academy_corner
44,0.3,ARMAPPO,18000000.0,academy_corner
45,0.51,ARMAPPO,18400000.0,academy_corner
46,0.4,ARMAPPO,18800000.0,academy_corner
47,0.35,ARMAPPO,19200000.0,academy_corner
48,0.36,ARMAPPO,19600000.0,academy_corner
49,0.33,ARMAPPO,20000000.0,academy_corner
0,0.0,HAPPO,400000.0,academy_corner
1,0.0,HAPPO,800000.0,academy_corner
2,0.0,HAPPO,1200000.0,academy_corner
3,0.01,HAPPO,1600000.0,academy_corner
4,0.02,HAPPO,2000000.0,academy_corner
5,0.01,HAPPO,2400000.0,academy_corner
6,0.02,HAPPO,2800000.0,academy_corner
7,0.02,HAPPO,3200000.0,academy_corner
8,0.04,HAPPO,3600000.0,academy_corner
9,0.16,HAPPO,4000000.0,academy_corner
10,0.09,HAPPO,4400000.0,academy_corner
