,eval_win_rate,algo,step,scenario
34,0.27717655677224673,MAT-Dec,8510000.0,10gen_terran 10v10
35,0.2842412454177974,MAT-Dec,8760000.0,10gen_terran 10v10
36,0.2961429963342379,MAT-Dec,9010000.0,10gen_terran 10v10
37,0.31816439706739036,MAT-Dec,9260000.0,10gen_terran 10v10
38,0.32328151765391233,MAT-Dec,9510000.0,10gen_terran 10v10
39,0.3211252141231299,MAT-Dec,9760000.0,10gen_terran 10v10
0,0.0,MAT-Dec,10000.0,10gen_terran 10v10
1,0.0,MAT-Dec,260000.0,10gen_terran 10v10
2,0.00625,MAT-Dec,510000.0,10gen_terran 10v10
3,0.005000000000000001,MAT-Dec,760000.0,10gen_terran 10v10
4,0.010250000000000002,MAT-Dec,1010000.0,10gen_terran 10v10
5,0.014450000000000003,MAT-Dec,1260000.0,10gen_terran 10v10
6,0.017810000000000003,MAT-Dec,1510000.0,10gen_terran 10v10
7,0.026748000000000004,MAT-Dec,1760000.0,10gen_terran 10v10
8,0.03389840000000001,MAT-Dec,2010000.0,10gen_terran 10v10
9,0.03961872000000001,MAT-Dec,2260000.0,10gen_terran 10v10
10,0.037944976000000005,MAT-Dec,2510000.0,10gen_terran 10v10
11,0.06785598080000001,MAT-Dec,2760000.0,10gen_terran 10v10
12,0.07303478464000002,MAT-Dec,3010000.0,10gen_terran 10v10
13,0.07717782771200002,MAT-Dec,3260000.0,10gen_terran 10v10
14,0.09299226216960002,MAT-Dec,3510000.0,10gen_terran 10v10
15,0.13689380973568002,MAT-Dec,3760000.0,10gen_terran 10v10
16,0.14701504778854402,MAT-Dec,4010000.0,10gen_terran 10v10
17,0.18011203823083521,MAT-Dec,4260000.0,10gen_terran 10v10
18,0.16908963058466817,MAT-Dec,4510000.0,10gen_terran 10v10
19,0.19777170446773454,MAT-Dec,4760000.0,10gen_terran 10v10
20,0.19571736357418765,MAT-Dec,5010000.0,10gen_terran 10v10
21,0.19407389085935015,MAT-Dec,5260000.0,10gen_terran 10v10
22,0.20525911268748015,MAT-Dec,5510000.0,10gen_terran 10v10
23,0.17670729014998415,MAT-Dec,5760000.0,10gen_terran 10v10
24,0.18511583211998733,MAT-Dec,6010000.0,10gen_terran 10v10
25,0.20434266569598986,MAT-Dec,6260000.0,10gen_terran 10v10
26,0.18847413255679188,MAT-Dec,6510000.0,10gen_terran 10v10
27,0.20077930604543354,MAT-Dec,6760000.0,10gen_terran 10v10
28,0.21062344483634682,MAT-Dec,7010000.0,10gen_terran 10v10
29,0.23099875586907748,MAT-Dec,7260000.0,10gen_terran 10v10
30,0.222299004695262,MAT-Dec,7510000.0,10gen_terran 10v10
31,0.23408920375620962,MAT-Dec,7760000.0,10gen_terran 10v10
32,0.2435213630049677,MAT-Dec,8010000.0,10gen_terran 10v10
33,0.2448170904039742,MAT-Dec,8260000.0,10gen_terran 10v10
34,0.2396036723231794,MAT-Dec,8510000.0,10gen_terran 10v10
35,0.2854329378585435,MAT-Dec,8760000.0,10gen_terran 10v10
36,0.3033463502868348,MAT-Dec,9010000.0,10gen_terran 10v10
37,0.2739270802294679,MAT-Dec,9260000.0,10gen_terran 10v10
38,0.2878916641835743,MAT-Dec,9510000.0,10gen_terran 10v10
39,0.2990633313468595,MAT-Dec,9760000.0,10gen_terran 10v10
